id,inmate_id,location_id,date
23540,2012-1205126,25,2013-01-04
23541,2013-0101139,41,2013-01-07
23542,2013-0102171,67,2013-01-03
23543,2012-1121108,25,2013-01-09
23544,2012-1210067,81,2013-01-23
23545,2013-0101108,22,2013-01-16
23546,2012-1111160,29,2013-01-16
23547,2013-0101007,132,2013-01-04
23548,2012-1202134,3,2013-01-07
23549,2012-1229118,57,2013-01-17
23550,2013-0101146,138,2013-01-16
23551,2012-1228057,30,2013-01-03
23552,2012-1111106,29,2013-01-29
23553,2012-1130215,32,2013-01-17
23554,2012-1231010,371,2013-01-04
23555,2012-1230047,30,2013-01-17
23556,2012-1230098,132,2013-01-03
23557,2012-1229147,23,2013-01-04
23558,2013-0102023,229,2013-01-16
23559,2012-1125062,25,2013-02-05
23560,2012-1130120,74,2013-01-17
23561,2012-1129119,112,2013-01-10
23562,2012-1227104,30,2013-01-17
23563,2011-1128122,2,2013-01-03
23564,2012-1212110,81,2013-01-23
23565,2012-1229108,956,2013-01-03
23566,2012-1226067,17,2013-01-18
23567,2012-1229173,51,2013-01-07
23568,2012-1116169,37,2013-01-04
23569,2012-1215138,41,2013-01-07
23570,2012-1228011,71,2013-01-07
23571,2012-0902052,52,2013-01-23
23572,2012-1229143,114,2013-01-07
23573,2012-1119213,32,2013-02-06
23574,2013-0102084,174,2013-01-24
23575,2012-1231040,173,2013-01-18
23576,2013-0101079,30,2013-01-08
23577,2013-0102185,67,2013-01-22
23578,2011-1223185,55,2013-02-11
23579,2012-0630163,32,2013-02-05
23580,2012-1230071,10,2013-01-04
23581,2012-1209144,10,2013-01-04
23582,2012-1218080,2,2013-01-26
23583,2012-1119142,192,2013-01-09
23584,2012-1230085,367,2013-01-03
23585,2012-1130069,25,2013-01-11
23586,2012-1025234,58,2013-02-01
23587,2012-1230091,73,2013-01-18
23588,2012-1202163,6,2013-01-07
23589,2010-1008026,48,2013-03-06
23590,2012-1119115,25,2013-01-16
23591,2012-1207083,25,2013-01-16
23592,2012-1003109,91,2013-01-25
23593,2012-1121050,15,2013-01-04
23594,2012-1124022,46,2013-01-03
23595,2012-1204097,107,2013-01-11
23596,2012-0512190,102,2013-02-11
23597,2013-0102146,141,2013-01-10
23598,2012-0826112,68,2013-01-28
23599,2012-1230049,53,2013-01-03
23600,2012-1229124,30,2013-01-04
23601,2012-1228137,73,2013-01-18
23602,2013-0102041,19,2013-01-11
23603,2012-1227109,126,2013-01-23
23604,2012-1206119,25,2013-01-16
23605,2013-0102149,141,2013-01-10
23606,2012-1215010,138,2013-01-11
23607,2012-1212126,57,2013-01-03
23608,2012-1216124,41,2013-01-07
23609,2012-1210118,25,2013-01-22
23610,2012-1228026,1203,2013-01-04
23611,2013-0102050,61,2013-01-22
23612,2013-0101029,69,2013-01-08
23613,2012-1120097,25,2013-02-06
23614,2012-1101022,223,2013-01-09
23615,2012-0802091,25,2013-02-07
23616,2012-0629101,140,2013-01-15
23617,2012-1211099,57,2013-01-09
23618,2012-1110224,2,2013-01-28
23619,2012-1126044,49,2013-01-30
23620,2012-1205115,99,2013-01-08
23621,2013-0102044,61,2013-01-09
23622,2012-1125074,15,2013-02-01
23623,2012-1211092,194,2013-01-23
23624,2013-0102002,167,2013-01-16
23625,2013-0101005,132,2013-01-04
23626,2013-0101045,57,2013-01-23
23627,2012-1130103,25,2013-01-18
23628,2013-0101096,228,2013-01-04
23629,2012-1221142,369,2013-01-08
23630,2012-1202121,99,2013-01-07
23631,2013-0102030,167,2013-01-16
23632,2013-0102093,420,2013-01-03
23633,2012-1207207,1204,2013-01-04
23634,2012-1108194,49,2013-01-04
23635,2013-0103037,85,2013-02-07
23636,2012-0908045,11,2013-01-30
23637,2012-0726095,20,2013-01-13
23638,2013-0102160,56,2013-01-07
23639,2012-1225017,25,2013-01-22
23640,2012-1228024,17,2013-01-18
23641,2012-1029148,52,2013-01-23
23642,2012-1214081,29,2013-01-22
23643,2012-1224052,25,2013-01-22
23644,2013-0102061,165,2013-01-11
23645,2013-0103018,50,2013-01-07
23646,2012-1116251,115,2013-01-11
23647,2011-0524150,23,2013-02-06
23648,2013-0102053,57,2013-01-23
23649,2013-0103123,109,2013-01-04
23650,2012-1208151,107,2013-01-24
23651,2013-0103022,50,2013-01-07
23652,2011-1204145,76,2013-02-06
23653,2012-0924075,72,2013-01-16
23654,2012-1122142,32,2013-02-07
23655,2012-1207118,25,2013-02-06
23656,2013-0103010,85,2013-01-31
23657,2013-0102077,610,2013-01-04
23658,2012-1222138,156,2013-01-11
23659,2012-1102155,76,2013-01-31
23660,2012-0802085,90,2013-03-11
23661,2011-1028140,39,2013-01-10
23662,2011-1126030,31,2013-02-07
23663,2012-1215153,147,2013-01-07
23664,2011-0414083,35,2013-01-29
23665,2012-0909029,170,2013-01-04
23666,2013-0103200,67,2013-01-10
23667,2012-1006119,296,2013-01-09
23668,2012-1127041,102,2013-01-31
23669,2013-0101115,1205,2013-01-04
23670,2012-1226029,41,2013-01-24
23671,2013-0102068,62,2013-01-10
23672,2010-0913148,170,2013-01-04
23673,2012-1216079,51,2013-01-23
23674,2012-1203090,99,2013-01-08
23675,2012-0718258,38,2013-01-04
23676,2012-0927081,37,2013-02-06
23677,2012-1204063,25,2013-01-08
23678,2012-0327056,68,2013-02-21
23679,2011-0819217,159,2013-01-07
23680,2012-0227064,35,2013-02-07
23681,2013-0103016,167,2013-01-15
23682,2012-1021089,98,2013-01-28
23683,2012-1203131,6,2013-01-08
23684,2012-1106106,214,2013-01-10
23685,2013-0103114,174,2013-01-22
23686,2013-0103008,406,2013-01-17
23687,2012-1228086,1181,2013-01-08
23688,2013-0103125,183,2013-01-24
23689,2012-0821108,38,2013-02-05
23690,2008-0019935,32,2013-01-16
23691,2012-1004105,76,2013-01-31
23692,2009-0928080,99,2013-02-04
23693,2012-0825099,2,2013-01-14
23694,2012-0721003,47,2013-02-05
23695,2012-1212072,126,2013-01-24
23696,2012-1228075,476,2013-01-15
23697,2013-0102138,71,2013-01-10
23698,2012-1126087,39,2013-01-10
23699,2012-1129047,25,2013-01-30
23700,2012-1218130,147,2013-01-07
23701,2013-0103048,153,2013-01-09
23702,2013-0103136,26,2013-01-31
23703,2012-1102218,58,2013-02-12
23704,2012-1116075,25,2013-02-06
23705,2013-0102163,103,2013-01-24
23706,2012-1210011,53,2013-01-10
23707,2010-0428090,102,2013-01-04
23708,2012-0824130,45,2013-02-13
23709,2012-0604103,20,2013-01-17
23710,2013-0103025,26,2013-01-07
23711,2013-0103094,174,2013-01-23
23712,2012-1118153,82,2013-02-06
23713,2012-1224107,48,2013-02-07
23714,2013-0103112,174,2013-01-24
23715,2013-0102125,114,2013-01-04
23716,2012-1218108,126,2013-01-04
23717,2013-0103045,50,2013-01-09
23718,2012-1120080,25,2013-01-04
23719,2012-0805056,15,2013-02-15
23720,2012-1212117,25,2013-01-22
23721,2012-1219095,126,2013-01-24
23722,2012-1203096,25,2013-01-04
23723,2013-0103059,8,2013-01-07
23724,2012-1214057,25,2013-01-22
23725,2012-0616143,52,2013-01-15
23726,2012-1114119,25,2013-01-29
23727,2012-1130109,66,2013-01-07
23728,2013-0103132,174,2013-01-08
23729,2012-1216074,57,2013-01-11
23730,2012-1213115,1206,2013-01-09
23731,2012-0613025,4,2013-01-14
23732,2013-0102033,138,2013-01-16
23733,2012-1229086,68,2013-01-15
23734,2012-1009120,29,2013-01-28
23735,2012-0608107,76,2013-01-31
23736,2012-1107073,11,2013-01-30
23737,2012-0919189,72,2013-02-04
23738,2013-0103053,61,2013-01-30
23739,2012-1007135,102,2013-01-16
23740,2013-0102113,114,2013-01-04
23741,2012-1018244,28,2013-01-31
23742,2012-1022179,48,2013-02-27
23743,2012-1211064,25,2013-01-22
23744,2012-1112129,99,2013-01-10
23745,2012-0927219,83,2013-02-14
23746,2012-0619047,37,2013-02-04
23747,2013-0103030,186,2013-01-09
23748,2013-0103093,420,2013-01-08
23749,2012-0825079,102,2013-02-25
23750,2012-1212121,57,2013-01-09
23751,2011-1123094,100,2013-01-30
23752,2012-0621175,39,2013-01-30
23753,2013-0102040,367,2013-01-04
23754,2013-0103088,183,2013-01-09
23755,2012-1228022,126,2013-01-24
23756,2013-0102109,41,2013-01-08
23757,2013-0102008,53,2013-01-16
23758,2012-0825183,100,2013-02-05
23759,2013-0102007,89,2013-01-16
23760,2012-0825110,35,2013-02-05
23761,2012-0613082,37,2013-02-06
23762,2012-0917049,2,2013-01-29
23763,2012-0811059,68,2013-02-27
23764,2013-0103110,420,2013-01-11
23765,2012-1231098,783,2013-01-04
23766,2013-0103115,420,2013-01-04
23767,2012-1228080,997,2013-01-22
23768,2013-0103197,67,2013-01-17
23769,2012-1209046,1006,2013-01-07
23770,2013-0102173,770,2013-01-07
23771,2012-0317166,90,2013-02-11
23772,2012-0515093,15,2013-01-30
23773,2012-1220123,327,2013-01-14
23774,2012-1022098,939,2013-01-25
23775,2013-0103036,420,2013-01-10
23776,2012-0112075,115,2013-02-11
23777,2011-0725137,2,2013-02-08
23778,2012-0904079,6,2013-01-08
23779,2012-1118024,1207,2013-01-07
23780,2013-0102167,165,2013-01-14
23781,2012-0621125,47,2013-02-04
23782,2012-0906020,115,2013-03-07
23783,2012-1108098,76,2013-02-07
23784,2012-1017205,586,2013-01-18
23785,2012-0913004,51,2013-01-15
23786,2013-0102064,17,2013-01-30
23787,2013-0103150,150,2013-01-09
23788,2012-0621185,90,2013-01-11
23789,2012-1021149,79,2013-01-18
23790,2012-1122161,32,2013-02-07
23791,2012-1211060,107,2013-01-24
23792,2012-1230005,132,2013-01-11
23793,2013-0102103,99,2013-01-04
23794,2012-1226080,73,2013-01-16
23795,2012-0914128,27,2013-02-07
23796,2012-0831083,72,2013-01-17
23797,2012-1015181,87,2013-02-07
23798,2012-0811169,20,2013-02-04
23799,2013-0102057,71,2013-01-10
23800,2012-1204106,25,2013-01-17
23801,2011-1007068,31,2013-01-15
23802,2012-1210066,25,2013-01-22
23803,2012-1204142,25,2013-01-08
23804,2012-1210107,81,2013-01-16
23805,2012-1230134,17,2013-01-08
23806,2012-0210116,140,2013-01-08
23807,2012-0502043,37,2013-01-29
23808,2012-1128048,51,2013-01-04
23809,2012-1011120,37,2013-02-13
23810,2013-0103116,26,2013-02-04
23811,2013-0103148,183,2013-01-09
23812,2012-0205081,68,2013-01-24
23813,2012-0927145,2,2013-01-31
23814,2013-0102172,78,2013-01-16
23815,2012-0618110,72,2013-02-06
23816,2013-0103104,153,2013-01-22
23817,2013-0103061,146,2013-01-17
23818,2012-0718158,31,2013-02-06
23819,2012-1201056,25,2013-02-07
23820,2012-0714047,39,2013-02-11
23821,2012-0617130,47,2013-01-23
23822,2012-0512205,11,2013-01-10
23823,2012-1130115,31,2013-01-17
23824,2013-0102088,28,2013-01-09
23825,2013-0103098,350,2013-01-23
23826,2012-1024047,140,2013-01-10
23827,2013-0102186,59,2013-02-04
23828,2012-0917045,66,2013-03-06
23829,2012-1211065,81,2013-01-17
23830,2012-0919048,98,2013-01-08
23831,2013-0103124,26,2013-02-04
23832,2012-1207038,192,2013-01-10
23833,2013-0103024,134,2013-01-11
23834,2012-1125190,25,2013-01-25
23835,2012-1228146,367,2013-01-08
23836,2012-0305087,90,2013-01-11
23837,2012-1018245,60,2013-01-25
23838,2012-1231107,46,2013-01-16
23839,2012-0506036,98,2013-02-06
23840,2013-0102188,196,2013-01-07
23841,2012-1110087,214,2013-01-10
23842,2013-0102020,62,2013-01-10
23843,2012-1229119,30,2013-01-18
23844,2011-0622175,59,2013-02-05
23845,2012-0524101,99,2013-02-06
23846,2012-1118047,192,2013-01-10
23847,2012-0821186,32,2013-02-13
23848,2013-0102161,49,2013-02-08
23849,2012-1116093,25,2013-01-14
23850,2012-0723233,32,2013-02-14
23851,2012-1221017,51,2013-01-15
23852,2012-0328216,32,2013-01-28
23853,2012-1116088,25,2013-02-07
23854,2013-0102004,878,2013-01-16
23855,2012-0701120,90,2013-02-11
23856,2012-1116162,25,2013-01-16
23857,2012-1110124,194,2013-01-23
23858,2012-1228119,1208,2013-01-07
23859,2012-1113057,102,2013-01-08
23860,2012-0910069,2,2013-02-19
23861,2012-0228197,38,2013-01-04
23862,2013-0102096,30,2013-01-08
23863,2012-1204156,396,2013-01-04
23864,2012-1223050,26,2013-01-17
23865,2012-1110046,26,2013-01-10
23866,2012-1106157,26,2013-01-11
23867,2012-1229155,8,2013-01-22
23868,2012-1102081,26,2013-01-15
23869,2010-0604275,8,2013-01-04
23870,2012-1230077,8,2013-02-04
23871,2012-1127166,85,2013-01-14
23872,2012-0524023,8,2013-01-31
23873,2009-1223181,67,2013-01-15
23874,2012-0703075,26,2013-01-23
23875,2012-1103094,26,2013-01-08
23876,2012-1224074,85,2013-01-10
23877,2012-0905036,26,2013-01-29
23878,2011-1112194,26,2013-01-15
23879,2012-0116146,26,2013-01-23
23880,2010-1215141,26,2013-01-15
23881,2012-0825119,85,2013-01-29
23882,2012-1219076,26,2013-01-14
23883,2012-1207110,8,2013-01-04
23884,2012-0817047,34,2013-02-08
23885,2012-1129180,5,2013-02-04
23886,2012-1108093,68,2013-02-27
23887,2012-1126023,1209,2013-01-30
23888,2012-1224046,1210,2013-01-07
23889,2013-0102180,1020,2013-01-08
23890,2013-0103034,8,2013-01-10
23891,2012-0616106,72,2013-01-23
23892,2013-0102079,30,2013-01-08
23893,2012-1223008,367,2013-01-09
23894,2013-0103072,186,2013-01-09
23895,2012-0820205,45,2013-01-09
23896,2012-1228052,126,2013-01-24
23897,2013-0102017,53,2013-01-16
23898,2009-1224032,20,2013-01-29
23899,2012-0824241,27,2013-02-06
23900,2012-1212071,108,2013-01-09
23901,2013-0101121,1,2013-01-08
23902,2012-0620248,115,2013-01-30
23903,2012-1129067,102,2013-02-27
23904,2012-1203046,140,2013-01-08
23905,2012-1231073,30,2013-01-23
23906,2012-0703113,170,2013-01-07
23907,2012-1222102,25,2013-01-18
23908,2012-1120065,15,2013-01-16
23909,2012-1207127,25,2013-02-04
23910,2012-1229065,89,2013-01-14
23911,2012-1216159,25,2013-01-17
23912,2012-1220018,138,2013-01-07
23913,2012-1214054,41,2013-01-09
23914,2012-1210135,25,2013-01-22
23915,2012-1015155,102,2013-01-30
23916,2012-1212085,25,2013-01-22
23917,2012-1229113,431,2013-01-07
23918,2012-0920139,76,2013-01-30
23919,2013-0103005,167,2013-01-17
23920,2009-1122052,29,2013-01-31
23921,2012-1224067,25,2013-01-22
23922,2010-1110234,35,2013-01-14
23923,2012-0908107,11,2013-01-30
23924,2013-0102191,185,2013-01-15
23925,2012-0912047,100,2013-01-07
23926,2012-1203119,25,2013-02-06
23927,2013-0101133,48,2013-01-04
23928,2013-0103011,167,2013-01-17
23929,2012-1215055,193,2013-01-24
23930,2012-1013042,46,2013-02-14
23931,2013-0103097,150,2013-01-24
23932,2012-1025133,34,2013-01-24
23933,2013-0103033,175,2013-01-11
23934,2013-0103185,61,2013-01-23
23935,2012-0926078,28,2013-01-30
23936,2012-0531094,66,2013-03-06
23937,2012-1130134,544,2013-01-15
23938,2012-0819098,39,2013-01-15
23939,2013-0102128,41,2013-01-08
23940,2012-1122081,112,2013-01-08
23941,2012-0707129,100,2013-02-20
23942,2011-1129054,193,2013-01-17
23943,2013-0102047,199,2013-01-10
23944,2012-1018146,2,2013-02-07
23945,2013-0102021,53,2013-01-16
23946,2013-0103140,88,2013-01-11
23947,2011-1117247,72,2013-01-30
23948,2012-1206081,81,2013-01-24
23949,2013-0102168,531,2013-01-14
23950,2013-0103156,19,2013-01-11
23951,2012-1119096,23,2013-01-30
23952,2013-0103139,26,2013-01-10
23953,2013-0102181,73,2013-01-22
23954,2012-0602145,91,2013-02-06
23955,2012-1116158,25,2013-01-16
23956,2013-0103029,406,2013-01-17
23957,2012-1114056,305,2013-01-07
23958,2007-0081942,87,2013-02-07
23959,2012-0522100,34,2013-01-24
23960,2012-0811126,52,2013-02-06
23961,2012-0907065,83,2013-01-05
23962,2012-1214024,17,2013-01-10
23963,2012-1107109,46,2013-02-15
23964,2012-0915021,38,2013-02-11
23965,2012-1115068,25,2013-01-24
23966,2012-0701166,58,2013-01-16
23967,2013-0103014,8,2013-01-04
23968,2013-0102091,69,2013-01-08
23969,2012-1122062,192,2013-01-10
23970,2013-0102045,138,2013-01-16
23971,2012-0229199,35,2013-02-21
23972,2012-1122159,82,2013-01-17
23973,2012-1119104,25,2013-02-11
23974,2013-0102056,156,2013-01-11
23975,2013-0102018,138,2013-01-16
23976,2012-1003151,2,2013-01-29
23977,2012-1005031,80,2013-02-21
23978,2011-0512094,2,2013-01-31
23979,2012-0325109,58,2013-01-25
23980,2013-0103137,153,2013-01-23
23981,2013-0103021,167,2013-01-17
23982,2012-0830101,15,2013-02-07
23983,2012-0315142,47,2013-02-11
23984,2012-1125108,80,2013-02-01
23985,2012-0816237,1211,2013-02-07
23986,2012-0423196,15,2013-01-17
23987,2013-0102123,41,2013-01-22
23988,2012-1119228,82,2013-01-10
23989,2013-0103171,8,2013-02-08
23990,2012-1207058,77,2013-01-23
23991,2012-0402152,68,2013-01-28
23992,2010-0603119,11,2013-01-08
23993,2012-1214050,81,2013-01-24
23994,2012-1006093,102,2013-02-04
23995,2012-1218149,394,2013-01-07
23996,2013-0102074,69,2013-01-08
23997,2012-0523077,31,2013-02-06
23998,2012-1230031,1212,2013-01-04
23999,2012-1013074,427,2013-01-24
24000,2012-0625066,39,2013-01-31
24001,2012-1118101,47,2013-02-04
24002,2013-0101147,320,2013-01-10
24003,2012-1005119,5,2013-02-04
24004,2012-0603155,29,2013-01-29
24005,2012-1123076,489,2013-02-11
24006,2012-0815111,83,2013-02-05
24007,2012-1231031,83,2013-02-08
24008,2012-1231063,80,2013-01-10
24009,2012-0727073,102,2013-02-07
24010,2012-0928226,39,2013-01-28
24011,2011-0831084,220,2013-01-10
24012,2012-1011175,102,2013-02-07
24013,2012-0724110,90,2013-01-29
24014,2012-1230080,427,2013-01-24
24015,2012-0802182,32,2013-02-07
24016,2011-0305087,140,2013-01-30
24017,2013-0103100,174,2013-01-24
24018,2013-0103085,704,2013-01-09
24019,2013-0103170,396,2013-01-14
24020,2012-1015001,32,2013-01-29
24021,2012-1207036,25,2013-01-11
24022,2012-0308139,35,2013-02-06
24023,2013-0103119,333,2013-01-24
24024,2013-0102076,41,2013-01-23
24025,2012-0105233,31,2013-01-22
24026,2013-0101071,31,2013-01-15
24027,2013-0102069,54,2013-01-16
24028,2013-0102104,57,2013-01-22
24029,2012-1220108,31,2013-02-14
24030,2012-0905206,68,2013-02-08
24031,2012-1007137,102,2013-01-16
24032,2011-0706232,52,2013-01-23
24033,2012-1026113,66,2013-01-11
24034,2012-1023107,140,2013-01-24
24035,2012-0828195,80,2013-03-18
24036,2012-0812038,15,2013-01-08
24037,2012-0325100,76,2013-01-09
24038,2013-0102157,78,2013-01-04
24039,2011-0713137,23,2013-02-06
24040,2013-0103067,183,2013-01-09
24041,2013-0103192,85,2013-01-04
24042,2010-0928053,29,2013-01-10
24043,2013-0102094,30,2013-01-08
24044,2012-1119170,25,2013-01-24
24045,2013-0103086,174,2013-01-22
24046,2012-1130017,165,2013-01-09
24047,2013-0103007,134,2013-01-11
24048,2012-1230056,228,2013-01-11
24049,2012-1130091,25,2013-02-01
24050,2012-1220025,53,2013-01-17
24051,2013-0103181,85,2013-03-11
24052,2012-1111134,29,2013-01-04
24053,2011-0722139,72,2013-02-05
24054,2012-0325044,35,2013-01-16
24055,2013-0102063,156,2013-01-11
24056,2011-0718113,38,2013-01-29
24057,2012-0811044,147,2013-01-08
24058,2011-1113054,83,2013-01-31
24059,2012-0723156,66,2013-01-28
24060,2011-0623121,37,2013-01-16
24061,2012-0704052,3,2013-01-04
24062,2012-1109067,1213,2013-01-08
24063,2012-1213074,57,2013-01-09
24064,2012-0611062,72,2013-01-28
24065,2012-0728005,90,2013-02-05
24066,2013-0102038,89,2013-01-16
24067,2013-0102097,69,2013-01-24
24068,2012-1206100,25,2013-01-17
24069,2013-0103050,85,2013-01-14
24070,2013-0102085,114,2013-01-07
24071,2012-1025174,11,2013-02-04
24072,2012-1230018,132,2013-01-11
24073,2013-0102029,371,2013-01-07
24074,2012-1215084,81,2013-01-17
24075,2013-0102136,71,2013-01-10
24076,2013-0103106,183,2013-01-09
24077,2012-1130172,7,2013-01-04
24078,2013-0101017,73,2013-01-18
24079,2012-1207046,25,2013-01-29
24080,2012-1230036,71,2013-01-11
24081,2012-1228097,126,2013-01-24
24082,2012-1228059,72,2013-01-07
24083,2012-1121113,25,2013-02-04
24084,2012-1121179,47,2013-01-17
24085,2012-1124114,15,2013-02-28
24086,2012-1128144,161,2013-01-18
24087,2012-0410186,102,2013-02-01
24088,2012-0805100,52,2013-02-13
24089,2013-0103043,186,2013-01-17
24090,2011-0705001,102,2013-01-30
24091,2013-0102092,69,2013-01-22
24092,2013-0103064,229,2013-01-17
24093,2012-1227107,81,2013-01-23
24094,2012-1103077,100,2013-02-06
24095,2012-1006219,32,2013-02-07
24096,2012-1214166,127,2013-01-07
24097,2012-1130099,83,2013-02-01
24098,2012-1220019,51,2013-01-08
24099,2013-0102106,2,2013-01-11
24100,2012-1123105,159,2013-02-04
24101,2012-0708047,37,2013-01-29
24102,2012-1022110,38,2013-01-17
24103,2012-0419192,31,2013-02-07
24104,2012-0619091,140,2013-01-04
24105,2012-1127040,102,2013-01-31
24106,2012-0720098,23,2013-02-07
24107,2012-0911173,102,2013-01-31
24108,2013-0102130,30,2013-01-08
24109,2013-0103001,50,2013-01-07
24110,2011-1209077,115,2013-01-09
24111,2012-1111196,82,2013-01-08
24112,2012-1117121,73,2013-02-07
24113,2012-1121176,60,2013-02-13
24114,2013-0102098,30,2013-01-08
24115,2011-0812043,98,2013-01-28
24116,2012-1021017,25,2013-02-04
24117,2012-1207119,81,2013-01-24
24118,2009-0020752,123,2013-01-24
24119,2013-0102131,2,2013-01-11
24120,2013-0103084,174,2013-01-23
24121,2012-1218127,126,2013-01-24
24122,2012-1209070,126,2013-01-24
24123,2012-0420069,34,2013-01-22
24124,2013-0102052,156,2013-01-11
24125,2013-0103052,153,2013-01-08
24126,2013-0101138,82,2013-02-15
24127,2012-1211153,57,2013-01-07
24128,2012-0725202,20,2013-01-24
24129,2008-0030571,99,2013-02-25
24130,2013-0102054,251,2013-01-09
24131,2013-0101150,51,2013-03-07
24132,2011-0706155,1214,2013-01-08
24133,2012-0725105,121,2013-01-31
24134,2012-0814099,170,2013-01-10
24135,2013-0103177,61,2013-01-09
24136,2013-0103035,50,2013-01-14
24137,2013-0102170,191,2013-01-16
24138,2012-1213030,81,2013-01-24
24139,2012-1215115,81,2013-01-04
24140,2012-1214068,194,2013-01-24
24141,2012-1018221,159,2013-01-04
24142,2013-0103026,50,2013-01-08
24143,2012-0418076,31,2013-02-19
24144,2012-1207049,25,2013-01-17
24145,2012-1018177,58,2013-01-16
24146,2012-1018028,2,2013-01-17
24147,2012-1227070,2,2013-02-04
24148,2012-1006069,76,2013-01-22
24149,2013-0102132,114,2013-01-09
24150,2013-0102102,46,2013-01-04
24151,2013-0103056,50,2013-01-08
24152,2013-0103083,150,2013-01-22
24153,2012-1117075,25,2013-02-04
24154,2012-0917041,12,2013-01-31
24155,2013-0103203,85,2013-04-04
24156,2012-1206076,193,2013-01-24
24157,2012-1031082,58,2013-01-22
