id,location
1330,"Branch 66
Maywood, Room:1
1500 Maybrook Drive Room: 1
Maywood, IL 60153
"
1331,"Daley Cent
Daley Center, Room:1605
50 West Washington Room: 1605
Chicago, IL 60602
"
1332,"Bridgeview
Criminal Courts Building, Room:700
2650 South California Avenue Room: 700
Chicago, IL 60608
"
1333,"Branch 23
Skokie, Room:107
5600 Old Orchard Road Room: 107
Skokie, IL 60076
"
1334,"Rolling Me
Criminal Courts Building, Room:600
2650 South California Avenue Room: 600
Chicago, IL 60608
"
1335,"Branch 63
Branch 42, Room:2
2452 West Belmont Avenue Room: 2
Chicago, IL 60618
"
1336,"Branch 61
Markham, Room:107
16501 South Kedzie Parkway Room: 107
Markham, IL 60426
"
1337,"Criminal C
Criminal Courts Building, Room:300
2650 South California Avenue Room: 300
Chicago, IL 60608
"
1338,"Daley Cent
Criminal Courts Building, Room:506
2650 South California Avenue Room: 506
Chicago, IL 60608
"
1339,"Branch 98
Branch 44, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
1340,"Rolling Me
Rolling Meadows, Room:107
2121 West Euclid Avenue Room: 107
Rolling Meadows, IL 60008
"
1341,"Branch 34
Branch 66, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
1342,"Markham
Branch 61, Room:401
555 West Harrison Room: 401
Chicago, IL 60607
"
1343,"Bridgeview
Skokie, Room:208
5600 Old Orchard Road Room: 208
Skokie, IL 60076
"
1344,"Maywood
Branch 02, Room:9999
2650 South California Avenue Room: 9999
Chicago, IL 60608
"
1345,"Branch 34
Markham, Room:101
16501 South Kedzie Parkway Room: 101
Markham, IL 60426
"
1346,"Branch 03
Bridgeview, Room:208
10220 South 76th Avenue Room: 208
Bridgeview, IL 60455
"
1347,"Skokie
Markham, Room:203
16501 South Kedzie Parkway Room: 203
Markham, IL 60426
"
1348,"Branch 29
Branch 44, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
1349,"Branch 50
Criminal Courts Building, Room:502
2650 South California Avenue Room: 502
Chicago, IL 60608
"
1350,"Branch 35
Markham, Room:107
16501 South Kedzie Parkway Room: 107
Markham, IL 60426
"
1351,"Rolling Me
Bridgeview, Room:102
10220 South 76th Avenue Room: 102
Bridgeview, IL 60455
"
1352,"Skokie
Skokie, Room:306
5600 Old Orchard Road Room: 306
Skokie, IL 60076
"
1353,"Rolling Me
Branch 63, Room:404
555 West Harrison Room: 404
Chicago, IL 60607
"
1354,"Criminal C
Criminal Courts Building, Room:703
2650 South California Avenue Room: 703
Chicago, IL 60608
"
1355,"Criminal C
Criminal Courts Building, Room:110
2650 South California Avenue Room: 110
Chicago, IL 60608
"
1356,"Branch 44
Branch 44, Room:11
3150 West Flournoy Room: 11
Chicago, IL 60612
"
1357,"Branch 60
Bridgeview, Room:110
10220 South 76th Avenue Room: 110
Bridgeview, IL 60455
"
1358,"Markham
Bridgeview, Room:208
10220 South 76th Avenue Room: 208
Bridgeview, IL 60455
"
1359,"Branch 61
Bridgeview, Room:103
10220 South 76th Avenue Room: 103
Bridgeview, IL 60455
"
1360,"Daley Cent
Branch 43, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
1361,"Branch 23
Rolling Meadows, Room:207
2121 West Euclid Avenue Room: 207
Rolling Meadows, IL 60008
"
1362,"Branch 62
Criminal Courts Building, Room:204
2650 South California Avenue Room: 204
Chicago, IL 60608
"
1363,"Branch 23
Criminal Courts Building, Room:209
2650 South California Avenue Room: 209
Chicago, IL 60608
"
1364,"Branch 38
Criminal Courts Building, Room:307
2650 South California Avenue Room: 307
Chicago, IL 60608
"
1365,"Branch 64
Branch 64, Room:1
555 West Harrison Room: 1
Chicago, IL 60607
"
1366,"Criminal C
Skokie, Room:209
5600 Old Orchard Road Room: 209
Skokie, IL 60076
"
1367,"
Criminal Courts Building, Room:400
2650 South California Avenue Room: 400
Chicago, IL 60608
"
1368,"Bridgeview
Markham, Room:109
16501 South Kedzie Parkway Room: 109
Markham, IL 60426
"
1369,"Skokie
Criminal Courts Building, Room:104
2650 South California Avenue Room: 104
Chicago, IL 60608
"
1370,"Criminal C
Branch 42, Room:1
2452 West Belmont Avenue Room: 1
Chicago, IL 60618
"
1371,"Branch 48
Criminal Courts Building, Room:201
2650 South California Avenue Room: 201
Chicago, IL 60608
"
1372,"Branch 50
Branch 66, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
1373,"Rolling Me
Rolling Meadows, Room:9999
2121 West Euclid Avenue Room: 9999
Rolling Meadows, IL 60008
"
1374,"Branch 34
Criminal Courts Building, Room:204
2650 South California Avenue Room: 204
Chicago, IL 60608
"
1375,"Branch 46
Skokie, Room:209
5600 Old Orchard Road Room: 209
Skokie, IL 60076
"
1376,"Branch 46
Criminal Courts Building, Room:202
2650 South California Avenue Room: 202
Chicago, IL 60608
"
1377,"Branch 23
Rolling Meadows, Room:110
2121 West Euclid Avenue Room: 110
Rolling Meadows, IL 60008
"
1378,"Branch 42
Criminal Courts Building, Room:301
2650 South California Avenue Room: 301
Chicago, IL 60608
"
1379,"
Criminal Courts Building, Room:301
2650 South California Avenue Room: 301
Chicago, IL 60608
"
1380,"Branch 29
Markham, Room:106
16501 South Kedzie Parkway Room: 106
Markham, IL 60426
"
1381,"Branch 43
Bridgeview, Room:110
10220 South 76th Avenue Room: 110
Bridgeview, IL 60455
"
1382,"
Bridgeview, Room:101
10220 South 76th Avenue Room: 101
Bridgeview, IL 60455
"
1383,"Branch 43
Criminal Courts Building, Room:402
2650 South California Avenue Room: 402
Chicago, IL 60608
"
1384,"Bridgeview
Bridgeview, Room:402
10220 South 76th Avenue Room: 402
Bridgeview, IL 60455
"
1385,"Branch 34
Bridgeview, Room:109
10220 South 76th Avenue Room: 109
Bridgeview, IL 60455
"
1386,"Branch 03
Branch 43, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
1387,"Branch 34
Markham, Room:107
16501 South Kedzie Parkway Room: 107
Markham, IL 60426
"
1388,"Branch 50
Criminal Courts Building, Room:306
2650 South California Avenue Room: 306
Chicago, IL 60608
"
1389,"Branch 62
Criminal Courts Building, Room:402
2650 South California Avenue Room: 402
Chicago, IL 60608
"
1390,"Branch 42
Maywood, Room:102
1500 Maybrook Drive Room: 102
Maywood, IL 60153
"
1391,"Branch 01
Criminal Courts Building, Room:704
2650 South California Avenue Room: 704
Chicago, IL 60608
"
1392,"Branch 01
Criminal Courts Building, Room:301
2650 South California Avenue Room: 301
Chicago, IL 60608
"
1393,"Bridgeview
Maywood, Room:109
1500 Maybrook Drive Room: 109
Maywood, IL 60153
"
1394,"Skokie
Skokie, Room:10
5600 Old Orchard Road Room: 10
Skokie, IL 60076
"
1395,"Branch 62
Criminal Courts Building, Room:302
2650 South California Avenue Room: 302
Chicago, IL 60608
"
1396,"Criminal C
Branch 02, Room:1
2650 South California Avenue Room: 1
Chicago, IL 60608
"
1397,"Branch 01
Criminal Courts Building, Room:100
2650 South California Avenue Room: 100
Chicago, IL 60608
"
1398,"Branch 60
Criminal Courts Building, Room:307
2650 South California Avenue Room: 307
Chicago, IL 60608
"
1399,"Branch 42
Criminal Courts Building, Room:307
2650 South California Avenue Room: 307
Chicago, IL 60608
"
1400,"Branch 35
Bridgeview, Room:208
10220 South 76th Avenue Room: 208
Bridgeview, IL 60455
"
1401,"Rolling Me
Rolling Meadows, Room:201
2121 West Euclid Avenue Room: 201
Rolling Meadows, IL 60008
"
1402,"Branch 44
Criminal Courts Building, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
1403,"Branch 35
Markham, Room:105
16501 South Kedzie Parkway Room: 105
Markham, IL 60426
"
1404,"Branch 60
Branch 60, Room:9999
555 West Harrison Room: 9999
Chicago, IL 60607
"
1405,"Branch 34
Branch 62, Room:402
555 West Harrison Room: 402
Chicago, IL 60607
"
1406,"
Branch 98, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
1407,"Branch 02
Criminal Courts Building, Room:308
2650 South California Avenue Room: 308
Chicago, IL 60608
"
1408,"Maywood
Bridgeview, Room:204
10220 South 76th Avenue Room: 204
Bridgeview, IL 60455
"
1409,"Branch 38
Criminal Courts Building, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
1410,"
Rolling Meadows, Room:210
2121 West Euclid Avenue Room: 210
Rolling Meadows, IL 60008
"
1411,"Branch 61
Branch 34, Room:1
155 West 51st Street Room: 1
Chicago, IL 60609
"
1412,"Branch 62
Branch 64, Room:302
555 West Harrison Room: 302
Chicago, IL 60607
"
1413,"Branch 98
Branch 98, Room:1
2650 South California Avenue Room: 1
Chicago, IL 60608
"
1414,"Maywood
Rolling Meadows, Room:207
2121 West Euclid Avenue Room: 207
Rolling Meadows, IL 60008
"
1415,"Bridgeview
Bridgeview, Room:200
10220 South 76th Avenue Room: 200
Bridgeview, IL 60455
"
1416,"Branch 29
Branch 42, Room:9999
2452 West Belmont Avenue Room: 9999
Chicago, IL 60618
"
1417,"Skokie
Skokie, Room:202
5600 Old Orchard Road Room: 202
Skokie, IL 60076
"
1418,"Maywood
Bridgeview, Room:103
10220 South 76th Avenue Room: 103
Bridgeview, IL 60455
"
1419,"Branch 50
Bridgeview, Room:207
10220 South 76th Avenue Room: 207
Bridgeview, IL 60455
"
1420,"Markham
Daley Center, Room:9999
50 West Washington Room: 9999
Chicago, IL 60602
"
1421,"Criminal C
Branch 34, Room:2
155 West 51st Street Room: 2
Chicago, IL 60609
"
1422,"Branch 29
Branch 98, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
1423,"Branch 66
Criminal Courts Building, Room:700
2650 South California Avenue Room: 700
Chicago, IL 60608
"
1424,"Branch 63
Criminal Courts Building, Room:700
2650 South California Avenue Room: 700
Chicago, IL 60608
"
1425,"Branch 38
Criminal Courts Building, Room:207
2650 South California Avenue Room: 207
Chicago, IL 60608
"
1426,"Skokie
Markham, Room:105
16501 South Kedzie Parkway Room: 105
Markham, IL 60426
"
1427,"Branch 35
Criminal Courts Building, Room:303
2650 South California Avenue Room: 303
Chicago, IL 60608
"
1428,"Branch 01
Criminal Courts Building, Room:606
2650 South California Avenue Room: 606
Chicago, IL 60608
"
1429,"Markham
Branch 98, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
1430,"Daley Cent
Branch 44, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
1431,"Skokie
Criminal Courts Building, Room:702
2650 South California Avenue Room: 702
Chicago, IL 60608
"
1432,"Branch 02
Branch 50, Room:2
5555 West Grand Avenue Room: 2
Chicago, IL 60639
"
1433,"Branch 61
Criminal Courts Building, Room:208
2650 South California Avenue Room: 208
Chicago, IL 60608
"
1434,"Branch 60
Branch 61, Room:401
555 West Harrison Room: 401
Chicago, IL 60607
"
1435,"Branch 38
Branch 64, Room:302
555 West Harrison Room: 302
Chicago, IL 60607
"
1436,"Juvenile C
Juvenile Courts, Room:9999
1100 South Hamilton Avenue Room: 9999
Chicago, IL 60612
"
1437,"Markham
Branch 44, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
1438,"Branch 02
Branch 23, Room:1
5555 West Grand Avenue Room: 1
Chicago, IL 60639
"
1439,"Branch 48
Criminal Courts Building, Room:700
2650 South California Avenue Room: 700
Chicago, IL 60608
"
1440,"Branch 61
Skokie, Room:209
5600 Old Orchard Road Room: 209
Skokie, IL 60076
"
1441,"Branch 98
Criminal Courts Building, Room:204
2650 South California Avenue Room: 204
Chicago, IL 60608
"
1442,"Branch 50
Criminal Courts Building, Room:504
2650 South California Avenue Room: 504
Chicago, IL 60608
"
1443,"Branch 38
Skokie, Room:9999
5600 Old Orchard Road Room: 9999
Skokie, IL 60076
"
1444,"Branch 23
Branch 23, Room:2
5555 West Grand Avenue Room: 2
Chicago, IL 60639
"
1445,"Branch 66
Criminal Courts Building, Room:202
2650 South California Avenue Room: 202
Chicago, IL 60608
"
1446,"Branch 98
Criminal Courts Building, Room:706
2650 South California Avenue Room: 706
Chicago, IL 60608
"
1447,"Branch 98
Maywood, Room:105
1500 Maybrook Drive Room: 105
Maywood, IL 60153
"
1448,"Skokie
Skokie, Room:204
5600 Old Orchard Road Room: 204
Skokie, IL 60076
"
1449,"
Bridgeview, Room:208
10220 South 76th Avenue Room: 208
Bridgeview, IL 60455
"
1450,"Bridgeview
Skokie, Room:206
5600 Old Orchard Road Room: 206
Skokie, IL 60076
"
1451,"Branch 60
Bridgeview, Room:103
10220 South 76th Avenue Room: 103
Bridgeview, IL 60455
"
1452,"Branch 34
Criminal Courts Building, Room:208
2650 South California Avenue Room: 208
Chicago, IL 60608
"
1453,"Branch 34
Juvenile Courts, Room:9999
1100 South Hamilton Avenue Room: 9999
Chicago, IL 60612
"
1454,"Branch 48
Criminal Courts Building, Room:600
2650 South California Avenue Room: 600
Chicago, IL 60608
"
1455,"Branch 98
Criminal Courts Building, Room:400
2650 South California Avenue Room: 400
Chicago, IL 60608
"
1456,"Branch 66
Criminal Courts Building, Room:205
2650 South California Avenue Room: 205
Chicago, IL 60608
"
1457,"Branch 50
Criminal Courts Building, Room:702
2650 South California Avenue Room: 702
Chicago, IL 60608
"
1458,"Branch 63
Criminal Courts Building, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
1459,"Criminal C
Criminal Courts Building, Room:105
2650 South California Avenue Room: 105
Chicago, IL 60608
"
1460,"Branch 98
Criminal Courts Building, Room:606
2650 South California Avenue Room: 606
Chicago, IL 60608
"
1461,"Daley Cent
Daley Center, Room:4
50 West Washington Room: 4
Chicago, IL 60602
"
1462,"Branch 03
Daley Center, Room:407
50 West Washington Room: 407
Chicago, IL 60602
"
1463,"Branch 44
Criminal Courts Building, Room:700
2650 South California Avenue Room: 700
Chicago, IL 60608
"
1464,"Rolling Me
Maywood, Room:102
1500 Maybrook Drive Room: 102
Maywood, IL 60153
"
1465,"Branch 61
Criminal Courts Building, Room:604
2650 South California Avenue Room: 604
Chicago, IL 60608
"
1466,"Markham
Maywood, Room:107
1500 Maybrook Drive Room: 107
Maywood, IL 60153
"
1467,"Branch 38
Criminal Courts Building, Room:404
2650 South California Avenue Room: 404
Chicago, IL 60608
"
1468,"Branch 48
Criminal Courts Building, Room:500
2650 South California Avenue Room: 500
Chicago, IL 60608
"
1469,"Branch 43
Branch 98, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
1470,"Branch 63
Criminal Courts Building, Room:404
2650 South California Avenue Room: 404
Chicago, IL 60608
"
1471,"Bridgeview
Branch 03, Room:1
2650 South California Avenue Room: 1
Chicago, IL 60608
"
1472,"
Bridgeview, Room:103
10220 South 76th Avenue Room: 103
Bridgeview, IL 60455
"
1473,"Branch 98
Markham, Room:101
16501 South Kedzie Parkway Room: 101
Markham, IL 60426
"
1474,"Branch 23
Branch 62, Room:402
555 West Harrison Room: 402
Chicago, IL 60607
"
1475,"Criminal C
Branch 38, Room:9999
727 East 111th Street Room: 9999
Chicago, IL 60628
"
1476,"Branch 60
Branch 62, Room:402
555 West Harrison Room: 402
Chicago, IL 60607
"
1477,"Bridgeview
Branch 98, Room:104
2650 South California Avenue Room: 104
Chicago, IL 60608
"
1478,"Bridgeview
Markham, Room:204
16501 South Kedzie Parkway Room: 204
Markham, IL 60426
"
1479,"Branch 50
Maywood, Room:113
1500 Maybrook Drive Room: 113
Maywood, IL 60153
"
1480,"Branch 23
Branch 02, Room:2
2650 South California Avenue Room: 2
Chicago, IL 60608
"
1481,"
Maywood, Room:107
1500 Maybrook Drive Room: 107
Maywood, IL 60153
"
1482,"Branch 48
Criminal Courts Building, Room:706
2650 South California Avenue Room: 706
Chicago, IL 60608
"
1483,"Maywood
Branch 02, Room:1
2650 South California Avenue Room: 1
Chicago, IL 60608
"
1484,"Bridgeview
Branch 02, Room:100
2650 South California Avenue Room: 100
Chicago, IL 60608
"
1485,"Maywood
Skokie, Room:103
5600 Old Orchard Road Room: 103
Skokie, IL 60076
"
1486,"Branch 35
Branch 01, Room:100
2650 South California Avenue Room: 100
Chicago, IL 60608
"
1487,"Branch 43
Branch 43, Room:102
3150 West Flournoy Room: 102
Chicago, IL 60612
"
1488,"Branch 66
Branch 61, Room:401
555 West Harrison Room: 401
Chicago, IL 60607
"
1489,"Branch 42
Branch 29, Room:1
2452 West Belmont Avenue Room: 1
Chicago, IL 60618
"
1490,"Branch 29
Branch 43, Room:2
3150 West Flournoy Room: 2
Chicago, IL 60612
"
1491,"Branch 38
Criminal Courts Building, Room:201
2650 South California Avenue Room: 201
Chicago, IL 60608
"
1492,"Rolling Me
Branch 01, Room:100
2650 South California Avenue Room: 100
Chicago, IL 60608
"
1493,"Branch 29
Branch 66, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
1494,"Branch 38
Daley Center, Room:1
50 West Washington Room: 1
Chicago, IL 60602
"
1495,"Branch 34
Criminal Courts Building, Room:304
2650 South California Avenue Room: 304
Chicago, IL 60608
"
1496,"Branch 29
Bridgeview, Room:207
10220 South 76th Avenue Room: 207
Bridgeview, IL 60455
"
1497,"Branch 46
Skokie, Room:107
5600 Old Orchard Road Room: 107
Skokie, IL 60076
"
1498,"Branch 23
Branch 50, Room:2
5555 West Grand Avenue Room: 2
Chicago, IL 60639
"
1499,"Branch 44
Branch 43, Room:1
3150 West Flournoy Room: 1
Chicago, IL 60612
"
1500,"Branch 63
Branch 50, Room:2
5555 West Grand Avenue Room: 2
Chicago, IL 60639
"
1501,"Skokie
Branch 38, Room:1
727 East 111th Street Room: 1
Chicago, IL 60628
"
1502,"Daley Cent
Branch 60, Room:301
555 West Harrison Room: 301
Chicago, IL 60607
"
1503,"Branch 66
Bridgeview, Room:104
10220 South 76th Avenue Room: 104
Bridgeview, IL 60455
"
1504,"Rolling Me
Branch 48, Room:2
155 West 51st Street Room: 2
Chicago, IL 60609
"
1505,"Skokie
Branch 43, Room:1
3150 West Flournoy Room: 1
Chicago, IL 60612
"
1506,"Branch 48
Criminal Courts Building, Room:308
2650 South California Avenue Room: 308
Chicago, IL 60608
"
1507,"Branch 50
Branch 60, Room:301
555 West Harrison Room: 301
Chicago, IL 60607
"
1508,"Branch 60
Markham, Room:106
16501 South Kedzie Parkway Room: 106
Markham, IL 60426
"
1509,"Branch 46
Criminal Courts Building, Room:206
2650 South California Avenue Room: 206
Chicago, IL 60608
"
1510,"Branch 02
Skokie, Room:104
5600 Old Orchard Road Room: 104
Skokie, IL 60076
"
1511,"Branch 60
Branch 60, Room:402
555 West Harrison Room: 402
Chicago, IL 60607
"
1512,"Branch 29
Criminal Courts Building, Room:504
2650 South California Avenue Room: 504
Chicago, IL 60608
"
1513,"Skokie
Criminal Courts Building, Room:502
2650 South California Avenue Room: 502
Chicago, IL 60608
"
1514,"Branch 03
Branch 98, Room:101
2650 South California Avenue Room: 101
Chicago, IL 60608
"
1515,"Branch 03
Daley Center, Room:402
50 West Washington Room: 402
Chicago, IL 60602
"
1516,"Branch 02
Maywood, Room:103
1500 Maybrook Drive Room: 103
Maywood, IL 60153
"
1517,"Branch 66
Criminal Courts Building, Room:303
2650 South California Avenue Room: 303
Chicago, IL 60608
"
1518,"Bridgeview
Rolling Meadows, Room:210
2121 West Euclid Avenue Room: 210
Rolling Meadows, IL 60008
"
1519,"Branch 35
Criminal Courts Building, Room:301
2650 South California Avenue Room: 301
Chicago, IL 60608
"
1520,"Branch 02
Criminal Courts Building, Room:706
2650 South California Avenue Room: 706
Chicago, IL 60608
"
1521,"Branch 01
Bridgeview, Room:103
10220 South 76th Avenue Room: 103
Bridgeview, IL 60455
"
